fecha,departamento,enCurso,cantCasosNuevos,cantFallecidos,acumFallecidos,cantRecuperados,acumRecuperados,acumCasos
07/06/2020,Artigas (UY-AR ),2,0,0,0,0,1,3
07/06/2020,Canelones (UY-CA ),10,0,0,2,0,101,113
07/06/2020,Cerro Largo (UY-CL ),1,0,0,0,0,0,1
07/06/2020,Colonia (UY-CO ),3,0,0,0,0,10,13
07/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
07/06/2020,Flores (UY-FS ),1,0,0,0,0,1,2
07/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
07/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
07/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
07/06/2020,Montevideo (UY-MO ),32,0,0,15,4,521,568
07/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
07/06/2020,Río Negro (UY-RN ),1,0,0,0,0,9,10
07/06/2020,Rivera (UY-RV ),39,0,0,2,0,14,55
07/06/2020,Rocha (UY-RO ),1,0,0,0,0,1,2
07/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
07/06/2020,San José (UY-SJ ),1,0,0,0,0,5,6
07/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
07/06/2020,Tacuarembó (UY-TA ),0,0,0,0,0,0,0
07/06/2020,Treinta y Tres (UY-TT ),0,0,0,0,0,12,12
08/06/2020,Artigas (UY-AR ),1,0,0,0,1,2,3
08/06/2020,Canelones (UY-CA ),10,0,0,2,0,101,113
08/06/2020,Cerro Largo (UY-CL ),1,0,0,0,0,0,1
08/06/2020,Colonia (UY-CO ),3,0,0,0,0,10,13
08/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
08/06/2020,Flores (UY-FS ),1,0,0,0,0,1,2
08/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
08/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
08/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
08/06/2020,Montevideo (UY-MO ),31,0,0,15,1,522,568
08/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
08/06/2020,Río Negro (UY-RN ),1,0,0,0,0,9,10
08/06/2020,Rivera (UY-RV ),33,0,0,2,6,20,55
08/06/2020,Rocha (UY-RO ),1,0,0,0,0,1,2
08/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
08/06/2020,San José (UY-SJ ),1,0,0,0,0,5,6
08/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
08/06/2020,Tacuarembó (UY-TA ),0,0,0,0,0,0,0
08/06/2020,Treinta y Tres (UY-TT ),0,0,0,0,0,12,12
09/06/2020,Artigas (UY-AR ),0,0,0,0,1,3,3
09/06/2020,Canelones (UY-CA ),9,0,0,2,1,102,113
09/06/2020,Cerro Largo (UY-CL ),1,0,0,0,0,0,1
09/06/2020,Colonia (UY-CO ),3,0,0,0,0,10,13
09/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
09/06/2020,Flores (UY-FS ),1,0,0,0,0,1,2
09/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
09/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
09/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
09/06/2020,Montevideo (UY-MO ),26,0,0,15,5,527,568
09/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
09/06/2020,Río Negro (UY-RN ),1,0,0,0,0,9,10
09/06/2020,Rivera (UY-RV ),25,1,0,2,9,29,56
09/06/2020,Rocha (UY-RO ),1,0,0,0,0,1,2
09/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
09/06/2020,San José (UY-SJ ),1,0,0,0,0,5,6
09/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
09/06/2020,Tacuarembó (UY-TA ),0,0,0,0,0,0,0
09/06/2020,Treinta y Tres (UY-TT ),0,0,0,0,0,12,12
10/06/2020,Artigas (UY-AR ),0,0,0,0,0,3,3
10/06/2020,Canelones (UY-CA ),10,0,0,2,-1,101,113
10/06/2020,Cerro Largo (UY-CL ),0,0,0,0,1,1,1
10/06/2020,Colonia (UY-CO ),3,0,0,0,0,10,13
10/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
10/06/2020,Flores (UY-FS ),1,0,0,0,0,1,2
10/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
10/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
10/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
10/06/2020,Montevideo (UY-MO ),24,2,0,15,4,531,570
10/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
10/06/2020,Río Negro (UY-RN ),1,0,0,0,0,9,10
10/06/2020,Rivera (UY-RV ),24,0,0,2,1,30,56
10/06/2020,Rocha (UY-RO ),1,0,0,0,0,1,2
10/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
10/06/2020,San José (UY-SJ ),1,0,0,0,0,5,6
10/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
10/06/2020,Tacuarembó (UY-TA ),0,0,0,0,0,0,0
10/06/2020,Treinta y Tres (UY-TT ),0,0,0,0,0,12,12
11/06/2020,Artigas (UY-AR ),0,0,0,0,0,3,3
11/06/2020,Canelones (UY-CA ),9,-1,0,2,0,101,112
11/06/2020,Cerro Largo (UY-CL ),0,0,0,0,0,1,1
11/06/2020,Colonia (UY-CO ),3,0,0,0,0,10,13
11/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
11/06/2020,Flores (UY-FS ),1,0,0,0,0,1,2
11/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
11/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
11/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
11/06/2020,Montevideo (UY-MO ),20,0,0,15,4,535,570
11/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
11/06/2020,Río Negro (UY-RN ),1,0,0,0,0,9,10
11/06/2020,Rivera (UY-RV ),16,0,0,2,8,38,56
11/06/2020,Rocha (UY-RO ),1,0,0,0,0,1,2
11/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
11/06/2020,San José (UY-SJ ),0,0,0,0,1,6,6
11/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
11/06/2020,Tacuarembó (UY-TA ),0,0,0,0,0,0,0
11/06/2020,Treinta y Tres (UY-TT ),0,0,0,0,0,12,12
12/06/2020,Artigas (UY-AR ),0,0,0,0,0,3,3
12/06/2020,Canelones (UY-CA ),7,0,0,2,2,103,112
12/06/2020,Cerro Largo (UY-CL ),0,0,0,0,0,1,1
12/06/2020,Colonia (UY-CO ),3,0,0,0,0,10,13
12/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
12/06/2020,Flores (UY-FS ),1,0,0,0,0,1,2
12/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
12/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
12/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
12/06/2020,Montevideo (UY-MO ),17,0,0,15,3,538,570
12/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
12/06/2020,Río Negro (UY-RN ),1,0,0,0,0,9,10
12/06/2020,Rivera (UY-RV ),13,0,0,2,3,41,56
12/06/2020,Rocha (UY-RO ),1,0,0,0,0,1,2
12/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
12/06/2020,San José (UY-SJ ),0,0,0,0,0,6,6
12/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
12/06/2020,Tacuarembó (UY-TA ),0,0,0,0,0,0,0
12/06/2020,Treinta y Tres (UY-TT ),0,0,0,0,0,12,12
13/06/2020,Artigas (UY-AR ),0,0,0,0,0,3,3
13/06/2020,Canelones (UY-CA ),7,0,0,2,0,103,112
13/06/2020,Cerro Largo (UY-CL ),0,0,0,0,0,1,1
13/06/2020,Colonia (UY-CO ),3,0,0,0,0,10,13
13/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
13/06/2020,Flores (UY-FS ),1,0,0,0,0,1,2
13/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
13/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
13/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
13/06/2020,Montevideo (UY-MO ),15,0,0,15,2,540,570
13/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
13/06/2020,Río Negro (UY-RN ),1,0,0,0,0,9,10
13/06/2020,Rivera (UY-RV ),11,0,0,2,2,43,56
13/06/2020,Rocha (UY-RO ),1,0,0,0,0,1,2
13/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
13/06/2020,San José (UY-SJ ),0,0,0,0,0,6,6
13/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
13/06/2020,Tacuarembó (UY-TA ),0,0,0,0,0,0,0
13/06/2020,Treinta y Tres (UY-TT ),0,0,0,0,0,12,12
14/06/2020,Artigas (UY-AR ),0,0,0,0,0,3,3
14/06/2020,Canelones (UY-CA ),6,0,0,2,1,104,112
14/06/2020,Cerro Largo (UY-CL ),0,0,0,0,0,1,1
14/06/2020,Colonia (UY-CO ),3,0,0,0,0,10,13
14/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
14/06/2020,Flores (UY-FS ),1,0,0,0,0,1,2
14/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
14/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
14/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
14/06/2020,Montevideo (UY-MO ),14,0,0,15,1,541,570
14/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
14/06/2020,Río Negro (UY-RN ),1,0,0,0,0,9,10
14/06/2020,Rivera (UY-RV ),10,1,0,2,2,45,57
14/06/2020,Rocha (UY-RO ),1,0,0,0,0,1,2
14/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
14/06/2020,San José (UY-SJ ),0,0,0,0,0,6,6
14/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
14/06/2020,Tacuarembó (UY-TA ),0,0,0,0,0,0,0
14/06/2020,Treinta y Tres (UY-TT ),0,0,0,0,0,12,12
15/06/2020,Artigas (UY-AR ),0,0,0,0,0,3,3
15/06/2020,Canelones (UY-CA ),6,0,0,2,0,104,112
15/06/2020,Cerro Largo (UY-CL ),0,0,0,0,0,1,1
15/06/2020,Colonia (UY-CO ),3,0,0,0,0,10,13
15/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
15/06/2020,Flores (UY-FS ),1,0,0,0,0,1,2
15/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
15/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
15/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
15/06/2020,Montevideo (UY-MO ),12,0,0,15,2,543,570
15/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
15/06/2020,Río Negro (UY-RN ),1,0,0,0,0,9,10
15/06/2020,Rivera (UY-RV ),7,-1,0,2,2,47,56
15/06/2020,Rocha (UY-RO ),1,0,0,0,0,1,2
15/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
15/06/2020,San José (UY-SJ ),0,0,0,0,0,6,6
15/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
15/06/2020,Tacuarembó (UY-TA ),1,1,0,0,0,0,1
15/06/2020,Treinta y Tres (UY-TT ),0,0,0,0,0,12,12
16/06/2020,Artigas (UY-AR ),0,0,0,0,0,3,3
16/06/2020,Canelones (UY-CA ),4,0,0,2,2,106,112
16/06/2020,Cerro Largo (UY-CL ),0,0,0,0,0,1,1
16/06/2020,Colonia (UY-CO ),2,0,0,0,1,11,13
16/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
16/06/2020,Flores (UY-FS ),1,0,0,0,0,1,2
16/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
16/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
16/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
16/06/2020,Montevideo (UY-MO ),10,1,1,16,2,545,571
16/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
16/06/2020,Río Negro (UY-RN ),1,0,0,0,0,9,10
16/06/2020,Rivera (UY-RV ),4,0,0,2,3,50,56
16/06/2020,Rocha (UY-RO ),0,0,0,0,1,2,2
16/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
16/06/2020,San José (UY-SJ ),0,0,0,0,0,6,6
16/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
16/06/2020,Tacuarembó (UY-TA ),1,0,0,0,0,0,1
16/06/2020,Treinta y Tres (UY-TT ),0,0,0,0,0,12,12
17/06/2020,Artigas (UY-AR ),0,0,0,0,0,3,3
17/06/2020,Canelones (UY-CA ),4,0,0,2,0,106,112
17/06/2020,Cerro Largo (UY-CL ),0,0,0,0,0,1,1
17/06/2020,Colonia (UY-CO ),2,0,0,0,0,11,13
17/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
17/06/2020,Flores (UY-FS ),1,0,0,0,0,1,2
17/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
17/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
17/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
17/06/2020,Montevideo (UY-MO ),4,0,0,16,6,551,571
17/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
17/06/2020,Río Negro (UY-RN ),1,0,0,0,0,9,10
17/06/2020,Rivera (UY-RV ),1,0,0,2,3,53,56
17/06/2020,Rocha (UY-RO ),0,0,0,0,0,2,2
17/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
17/06/2020,San José (UY-SJ ),0,0,0,0,0,6,6
17/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
17/06/2020,Tacuarembó (UY-TA ),1,0,0,0,0,0,1
17/06/2020,Treinta y Tres (UY-TT ),0,0,0,0,0,12,12
18/06/2020,Artigas (UY-AR ),0,0,0,0,0,3,3
18/06/2020,Canelones (UY-CA ),4,1,0,2,1,107,113
18/06/2020,Cerro Largo (UY-CL ),0,0,0,0,0,1,1
18/06/2020,Colonia (UY-CO ),1,0,0,0,1,12,13
18/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
18/06/2020,Flores (UY-FS ),0,0,0,0,1,2,2
18/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
18/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
18/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
18/06/2020,Montevideo (UY-MO ),3,0,0,16,1,552,571
18/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
18/06/2020,Río Negro (UY-RN ),1,0,0,0,0,9,10
18/06/2020,Rivera (UY-RV ),1,0,0,2,0,53,56
18/06/2020,Rocha (UY-RO ),0,0,0,0,0,2,2
18/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
18/06/2020,San José (UY-SJ ),0,0,0,0,0,6,6
18/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
18/06/2020,Tacuarembó (UY-TA ),1,0,0,0,0,0,1
18/06/2020,Treinta y Tres (UY-TT ),0,0,0,0,0,12,12
19/06/2020,Artigas (UY-AR ),0,0,0,0,0,3,3
19/06/2020,Canelones (UY-CA ),4,0,0,2,0,107,113
19/06/2020,Cerro Largo (UY-CL ),0,0,0,0,0,1,1
19/06/2020,Colonia (UY-CO ),1,0,0,0,0,12,13
19/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
19/06/2020,Flores (UY-FS ),0,0,0,0,0,2,2
19/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
19/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
19/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
19/06/2020,Montevideo (UY-MO ),3,0,0,16,0,552,571
19/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
19/06/2020,Río Negro (UY-RN ),1,0,0,0,0,9,10
19/06/2020,Rivera (UY-RV ),2,1,0,2,0,53,57
19/06/2020,Rocha (UY-RO ),0,0,0,0,0,2,2
19/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
19/06/2020,San José (UY-SJ ),1,1,0,0,0,6,7
19/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
19/06/2020,Tacuarembó (UY-TA ),1,0,0,0,0,0,1
19/06/2020,Treinta y Tres (UY-TT ),1,1,0,0,0,12,13
20/06/2020,Artigas (UY-AR ),0,0,0,0,0,3,3
20/06/2020,Canelones (UY-CA ),4,0,0,2,0,107,113
20/06/2020,Cerro Largo (UY-CL ),0,0,0,0,0,1,1
20/06/2020,Colonia (UY-CO ),1,0,0,0,0,12,13
20/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
20/06/2020,Flores (UY-FS ),0,0,0,0,0,2,2
20/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
20/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
20/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
20/06/2020,Montevideo (UY-MO ),2,0,1,17,0,552,571
20/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
20/06/2020,Río Negro (UY-RN ),0,0,0,0,1,10,10
20/06/2020,Rivera (UY-RV ),2,0,0,2,0,53,57
20/06/2020,Rocha (UY-RO ),0,0,0,0,0,2,2
20/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
20/06/2020,San José (UY-SJ ),1,0,0,0,0,6,7
20/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
20/06/2020,Tacuarembó (UY-TA ),2,1,0,0,0,0,2
20/06/2020,Treinta y Tres (UY-TT ),6,5,0,0,0,12,18
21/06/2020,Artigas (UY-AR ),0,0,0,0,0,3,3
21/06/2020,Canelones (UY-CA ),6,2,0,2,0,107,115
21/06/2020,Cerro Largo (UY-CL ),0,0,0,0,0,1,1
21/06/2020,Colonia (UY-CO ),1,0,0,0,0,12,13
21/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
21/06/2020,Flores (UY-FS ),0,0,0,0,0,2,2
21/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
21/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
21/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
21/06/2020,Montevideo (UY-MO ),6,3,0,17,-1,551,574
21/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
21/06/2020,Río Negro (UY-RN ),0,0,0,0,0,10,10
21/06/2020,Rivera (UY-RV ),2,0,0,2,0,53,57
21/06/2020,Rocha (UY-RO ),0,0,0,0,0,2,2
21/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
21/06/2020,San José (UY-SJ ),1,0,0,0,0,6,7
21/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
21/06/2020,Tacuarembó (UY-TA ),2,0,0,0,0,0,2
21/06/2020,Treinta y Tres (UY-TT ),18,12,0,0,0,12,30
22/06/2020,Artigas (UY-AR ),0,0,0,0,0,3,3
22/06/2020,Canelones (UY-CA ),6,0,0,2,0,107,115
22/06/2020,Cerro Largo (UY-CL ),0,0,0,0,0,1,1
22/06/2020,Colonia (UY-CO ),0,0,0,0,1,13,13
22/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
22/06/2020,Flores (UY-FS ),0,0,0,0,0,2,2
22/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
22/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
22/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
22/06/2020,Montevideo (UY-MO ),6,0,0,17,0,551,574
22/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
22/06/2020,Río Negro (UY-RN ),0,0,0,0,0,10,10
22/06/2020,Rivera (UY-RV ),2,0,0,2,0,53,57
22/06/2020,Rocha (UY-RO ),0,0,0,0,0,2,2
22/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
22/06/2020,San José (UY-SJ ),1,0,0,0,0,6,7
22/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
22/06/2020,Tacuarembó (UY-TA ),2,0,0,0,0,0,2
22/06/2020,Treinta y Tres (UY-TT ),24,6,0,0,0,12,36
23/06/2020,Artigas (UY-AR ),0,0,0,0,0,3,3
23/06/2020,Canelones (UY-CA ),6,0,0,2,0,107,115
23/06/2020,Cerro Largo (UY-CL ),0,0,0,0,0,1,1
23/06/2020,Colonia (UY-CO ),0,0,0,0,0,13,13
23/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
23/06/2020,Flores (UY-FS ),0,0,0,0,0,2,2
23/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
23/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
23/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
23/06/2020,Montevideo (UY-MO ),7,1,0,17,0,551,575
23/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
23/06/2020,Río Negro (UY-RN ),0,0,0,0,0,10,10
23/06/2020,Rivera (UY-RV ),2,0,0,2,0,53,57
23/06/2020,Rocha (UY-RO ),0,0,0,0,0,2,2
23/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
23/06/2020,San José (UY-SJ ),1,0,0,0,0,6,7
23/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
23/06/2020,Tacuarembó (UY-TA ),2,0,0,0,0,0,2
23/06/2020,Treinta y Tres (UY-TT ),26,2,0,0,0,12,38
24/06/2020,Artigas (UY-AR ),0,0,0,0,0,3,3
24/06/2020,Canelones (UY-CA ),6,0,0,2,0,107,115
24/06/2020,Cerro Largo (UY-CL ),0,0,0,0,0,1,1
24/06/2020,Colonia (UY-CO ),0,0,0,0,0,13,13
24/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
24/06/2020,Flores (UY-FS ),0,0,0,0,0,2,2
24/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
24/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
24/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
24/06/2020,Montevideo (UY-MO ),7,0,0,17,0,551,575
24/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
24/06/2020,Río Negro (UY-RN ),0,0,0,0,0,10,10
24/06/2020,Rivera (UY-RV ),1,0,1,3,0,53,57
24/06/2020,Rocha (UY-RO ),0,0,0,0,0,2,2
24/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
24/06/2020,San José (UY-SJ ),1,0,0,0,0,6,7
24/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
24/06/2020,Tacuarembó (UY-TA ),2,0,0,0,0,0,2
24/06/2020,Treinta y Tres (UY-TT ),43,17,0,0,0,12,55
25/06/2020,Artigas (UY-AR ),0,0,0,0,0,3,3
25/06/2020,Canelones (UY-CA ),6,1,0,2,1,108,116
25/06/2020,Cerro Largo (UY-CL ),0,0,0,0,0,1,1
25/06/2020,Colonia (UY-CO ),0,0,0,0,0,13,13
25/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
25/06/2020,Flores (UY-FS ),0,0,0,0,0,2,2
25/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
25/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
25/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
25/06/2020,Montevideo (UY-MO ),7,1,0,17,1,552,576
25/06/2020,Paysandú (UY-PA ),0,0,0,0,0,1,1
25/06/2020,Río Negro (UY-RN ),0,0,0,0,0,10,10
25/06/2020,Rivera (UY-RV ),1,0,0,3,0,53,57
25/06/2020,Rocha (UY-RO ),0,0,0,0,0,2,2
25/06/2020,Salto (UY-SA ),1,0,0,0,0,12,13
25/06/2020,San José (UY-SJ ),1,0,0,0,0,6,7
25/06/2020,Soriano (UY-SO ),0,0,0,0,0,1,1
25/06/2020,Tacuarembó (UY-TA ),2,0,0,0,0,0,2
25/06/2020,Treinta y Tres (UY-TT ),45,3,0,0,1,13,58
26/06/2020,Artigas (UY-AR ),0,0,0,0,0,3,3
26/06/2020,Canelones (UY-CA ),7,1,0,2,0,108,117
26/06/2020,Cerro Largo (UY-CL ),0,0,0,0,0,1,1
26/06/2020,Colonia (UY-CO ),0,0,0,0,0,13,13
26/06/2020,Durazno (UY-DU ),0,0,0,0,0,1,1
26/06/2020,Flores (UY-FS ),0,0,0,0,0,2,2
26/06/2020,Florida (UY-FD ),0,0,0,0,0,0,0
26/06/2020,Lavalleja (UY-LA ),0,0,0,0,0,4,4
26/06/2020,Maldonado (UY-MA ),0,0,0,4,0,36,40
